,reinspection,recent_inspection,task_force,special_event,canvass,closeup,liquor,fire,no_entry,complaint,license,risk,prev_fail,cumulative_failures,ever_failed,cumulative_inspections,proportion_past_failures,days_since_last_inspection,tmax,tmin,tmax_3,tmax_5,ward,police_district,cluster,crime_count_theft,crime_count_burglary,crime_count_other_crime,sanitation_violation_count,inspection_week,risk_description_All,risk_description_Missing,risk_description_Risk 1 (High),risk_description_Risk 2 (Medium),risk_description_Risk 3 (Low),conditional_approval_Missing,conditional_approval_N,conditional_approval_Y,license_status_AAC,license_status_AAI,license_status_Missing,license_status_REV,inspection_weekday_Friday,inspection_weekday_Monday,inspection_weekday_Saturday,inspection_weekday_Sunday,inspection_weekday_Thursday,inspection_weekday_Tuesday,inspection_weekday_Wednesday
219,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0.0,1127.0,53.0,46.0,60.0,67.8,50.0,24.0,9357.0,53.0,7.0,95.0,91.0,42,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0.0,381.0,55.0,49.0,63.0,60.2,0.0,0.0,4263.0,6.0,5.0,55.0,33.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
179,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0.5,3.0,55.0,49.0,63.0,60.2,25.0,9.0,5473.0,14.0,5.0,38.0,50.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
180,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,0.0,321.0,55.0,49.0,63.0,60.2,21.0,6.0,2768.0,18.0,6.0,106.0,59.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
181,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,14,0.0,346.0,55.0,49.0,63.0,60.2,20.0,3.0,3678.0,24.0,6.0,206.0,78.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
182,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0.0,242.0,55.0,49.0,63.0,60.2,35.0,17.0,8054.0,16.0,1.0,24.0,34.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
183,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0.0,18.0,55.0,49.0,63.0,60.2,50.0,24.0,9359.0,16.0,11.0,101.0,91.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
184,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,6,0.0,703.0,55.0,49.0,63.0,60.2,41.0,16.0,9604.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
185,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,12,0.25,7.0,55.0,49.0,63.0,60.2,0.0,0.0,3751.0,9.0,4.0,40.0,46.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
186,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0.0,292.0,55.0,49.0,63.0,60.2,35.0,17.0,8054.0,16.0,1.0,24.0,34.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
188,1,0,0,0,0,0,0,0,0,1,0,1,1,4,1,9,0.444444444444,18.0,55.0,49.0,63.0,60.2,44.0,19.0,7670.0,118.0,11.0,96.0,186.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
189,1,0,0,0,1,0,0,0,0,0,0,1,1,6,1,12,0.5,3.0,55.0,49.0,63.0,60.2,0.0,0.0,3883.0,4.0,0.0,10.0,6.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
178,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,62.0,55.0,49.0,63.0,60.2,42.0,0.0,6275.0,352.0,6.0,377.0,26.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0.0,810.0,55.0,49.0,63.0,60.2,41.0,16.0,9604.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
192,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.0,411.0,55.0,49.0,63.0,60.2,21.0,6.0,2464.0,9.0,4.0,54.0,60.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
193,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,14,0.0714285714286,10.0,55.0,49.0,63.0,60.2,29.0,15.0,6240.0,17.0,0.0,160.0,14.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
194,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,5,0.0,789.0,55.0,49.0,63.0,60.2,0.0,0.0,8449.0,14.0,5.0,33.0,54.0,43,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
195,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,0.0,217.0,55.0,49.0,63.0,60.2,44.0,19.0,7866.0,23.0,3.0,27.0,66.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
196,1,0,0,0,0,0,0,0,0,1,0,2,1,5,1,15,0.333333333333,4.0,55.0,49.0,63.0,60.2,18.0,8.0,2861.0,23.0,4.0,69.0,36.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
197,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,13,0.0,311.0,55.0,49.0,63.0,60.2,26.0,14.0,7054.0,30.0,8.0,129.0,82.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
198,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,55.0,49.0,63.0,60.2,0.0,0.0,9466.0,34.0,3.0,78.0,43.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19,0.0,27.0,55.0,49.0,63.0,60.2,42.0,1.0,6375.0,352.0,7.0,219.0,72.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0.0,370.0,55.0,49.0,63.0,60.2,0.0,0.0,4363.0,25.0,7.0,148.0,85.0,43,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
202,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,16,0.0,31.0,55.0,49.0,63.0,60.2,0.0,0.0,9604.0,0.0,0.0,0.0,0.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
191,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,55.0,49.0,63.0,60.2,40.0,20.0,8856.0,6.0,1.0,17.0,28.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
177,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,3,0.333333333333,7.0,55.0,49.0,63.0,60.2,39.0,17.0,9053.0,14.0,10.0,41.0,126.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
176,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0.0,838.0,55.0,49.0,63.0,60.2,44.0,19.0,7770.0,53.0,8.0,47.0,82.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
175,1,0,0,0,0,0,0,0,0,1,0,1,1,4,1,11,0.363636363636,10.0,55.0,49.0,63.0,60.2,46.0,20.0,8667.0,44.0,2.0,152.0,87.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
203,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0.0,0.0,55.0,49.0,63.0,60.2,40.0,20.0,8857.0,13.0,8.0,42.0,39.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
209,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0.0,126.0,55.0,49.0,63.0,60.2,39.0,17.0,8647.0,9.0,4.0,41.0,26.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
204,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0.0,0.0,55.0,49.0,63.0,60.2,37.0,11.0,6650.0,15.0,4.0,143.0,39.0,43,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
207,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0.0,137.0,55.0,49.0,63.0,60.2,50.0,17.0,9353.0,40.0,1.0,22.0,6.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
208,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0.5,31.0,55.0,49.0,63.0,60.2,14.0,8.0,4348.0,11.0,1.0,19.0,39.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
158,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,9,0.0,0.0,54.0,47.0,60.6666666667,59.2,25.0,12.0,5467.0,2.0,0.0,3.0,0.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
155,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,6,0.333333333333,4.0,54.0,47.0,60.6666666667,59.2,40.0,20.0,9057.0,6.0,3.0,37.0,55.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
156,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0.0,162.0,54.0,47.0,60.6666666667,59.2,1.0,14.0,7062.0,200.0,8.0,205.0,71.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,54.0,47.0,60.6666666667,59.2,0.0,0.0,5150.0,6.0,5.0,64.0,33.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
157,1,0,0,0,0,0,0,0,0,1,0,1,1,5,1,13,0.384615384615,20.0,54.0,47.0,60.6666666667,59.2,42.0,1.0,6171.0,58.0,2.0,152.0,16.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
159,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0.0,393.0,54.0,47.0,60.6666666667,59.2,0.0,0.0,9130.0,6.0,2.0,18.0,9.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
163,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0.0,236.0,54.0,47.0,60.6666666667,59.2,0.0,0.0,8460.0,17.0,0.0,26.0,6.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
161,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10,0.0,81.0,54.0,47.0,60.6666666667,59.2,27.0,0.0,6469.0,36.0,2.0,51.0,9.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
162,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,0.0,252.0,54.0,47.0,60.6666666667,59.2,46.0,19.0,8566.0,26.0,11.0,175.0,143.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0.0,154.0,54.0,47.0,60.6666666667,59.2,6.0,7.0,3474.0,13.0,0.0,55.0,20.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
164,1,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,0.5,35.0,54.0,47.0,60.6666666667,59.2,22.0,10.0,5353.0,15.0,2.0,78.0,34.0,43,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
165,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.0,131.0,54.0,47.0,60.6666666667,59.2,34.0,22.0,1869.0,5.0,3.0,28.0,68.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0.0,291.0,54.0,47.0,60.6666666667,59.2,45.0,16.0,8840.0,12.0,3.0,41.0,44.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0.0,291.0,54.0,47.0,60.6666666667,59.2,45.0,0.0,8840.0,12.0,3.0,41.0,44.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
152,1,0,0,0,1,0,0,0,0,0,0,2,1,2,1,5,0.4,7.0,54.0,47.0,60.6666666667,59.2,46.0,19.0,8566.0,26.0,11.0,175.0,143.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
147,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0.0,279.0,54.0,47.0,60.6666666667,59.2,40.0,20.0,9155.0,7.0,2.0,35.0,9.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,0.0,57.0,54.0,47.0,60.6666666667,59.2,42.0,18.0,6676.0,200.0,7.0,224.0,26.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
132,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0.0,117.0,54.0,47.0,60.6666666667,59.2,1.0,14.0,6964.0,69.0,10.0,59.0,75.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0.0,145.0,54.0,47.0,60.6666666667,59.2,4.0,2.0,4184.0,59.0,3.0,121.0,44.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.0,0.0,54.0,47.0,60.6666666667,59.2,8.0,6.0,3082.0,4.0,1.0,13.0,5.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0.0,0.0,54.0,47.0,60.6666666667,59.2,16.0,7.0,3670.0,38.0,2.0,91.0,7.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
136,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0.0,194.0,54.0,47.0,60.6666666667,59.2,41.0,16.0,9232.0,3.0,4.0,17.0,18.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
137,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0.0,432.0,54.0,47.0,60.6666666667,59.2,47.0,19.0,8563.0,13.0,1.0,22.0,20.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0.0,0.0,54.0,47.0,60.6666666667,59.2,16.0,7.0,3670.0,38.0,2.0,91.0,7.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,54.0,47.0,60.6666666667,59.2,42.0,1.0,6373.0,162.0,9.0,185.0,77.0,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6,0.0,0.0,54.0,47.0,60.6666666667,59.2,24.0,11.0,6154.0,30.0,4.0,300.0,26.0,43,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10,0.0,146.0,54.0,47.0,60.6666666667,59.2,42.0,18.0,6775.0,611.0,5.0,341.0,24.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0.0,183.0,54.0,47.0,60.6666666667,59.2,41.0,16.0,9233.0,3.0,1.0,5.0,6.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
143,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13,0.0,272.0,54.0,47.0,60.6666666667,59.2,45.0,16.0,8641.0,48.0,1.0,110.0,14.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
144,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0.0,0.0,54.0,47.0,60.6666666667,59.2,25.0,12.0,5467.0,2.0,0.0,3.0,0.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,54.0,47.0,60.6666666667,59.2,41.0,16.0,9604.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,54.0,47.0,60.6666666667,59.2,41.0,16.0,9604.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
148,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,0.0,271.0,54.0,47.0,60.6666666667,59.2,47.0,19.0,8461.0,15.0,0.0,19.0,16.0,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
149,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,54.0,47.0,60.6666666667,59.2,42.0,1.0,6373.0,162.0,9.0,185.0,77.0,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0.0,340.0,54.0,47.0,60.6666666667,59.2,4.0,2.0,4380.0,101.0,10.0,147.0,30.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
139,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0.0,196.0,54.0,47.0,60.6666666667,59.2,42.0,1.0,6474.0,306.0,6.0,310.0,13.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,54.0,47.0,60.6666666667,59.2,45.0,16.0,9035.0,7.0,2.0,21.0,16.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
174,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0.0,236.0,54.0,47.0,60.6666666667,59.2,47.0,19.0,8461.0,15.0,0.0,19.0,16.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0.0,288.0,54.0,47.0,60.6666666667,59.2,48.0,24.0,9367.0,24.0,9.0,45.0,13.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,54.0,47.0,60.6666666667,59.2,50.0,24.0,9359.0,16.0,11.0,101.0,91.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
171,1,0,0,0,0,0,0,0,0,1,0,1,1,7,1,24,0.291666666667,7.0,54.0,47.0,60.6666666667,59.2,0.0,0.0,8345.0,14.0,1.0,27.0,41.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
170,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,54.0,47.0,60.6666666667,59.2,0.0,0.0,6950.0,39.0,9.0,190.0,74.0,43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
169,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.0,424.0,54.0,47.0,60.6666666667,59.2,6.0,7.0,3070.0,16.0,14.0,141.0,55.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
122,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0.0,432.0,52.0,47.0,53.6666666667,59.0,8.0,3.0,3083.0,30.0,2.0,93.0,21.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0.5,8.0,52.0,47.0,53.6666666667,59.0,29.0,25.0,7530.0,2.0,0.0,2.0,3.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
103,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0.0,0.0,52.0,47.0,53.6666666667,59.0,0.0,0.0,3549.0,6.0,4.0,46.0,23.0,43,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0.0,0.0,52.0,47.0,53.6666666667,59.0,20.0,9.0,4265.0,24.0,2.0,74.0,28.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,0.0,0.0,52.0,47.0,53.6666666667,59.0,47.0,19.0,8060.0,17.0,3.0,29.0,29.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
